uid,domainID,siteID,namedLocation,aquaticSiteType,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,geodeticDatum,collectDate,eventID,parentSampleID,parentSampleCode,samplingImpractical,biophysicalCriteria,affectedByWind,habitatType,algalSampleType,benthicArea,samplingProtocolVersion,phytoDepth1,phytoDepth2,phytoDepth3,substratumSizeClass,remarks,recordedBy,collectedBy,dataQF,publicationDate,release
1acde037-521f-4d95-959b-75f22a8db816,D03,SUGG,SUGG.AOS.riparian.point.04,lake,29.688825,-82.020784,5,27.9,5,WGS84,2017-11-13T15:04Z,SUGG.20171113,SUGG.20171113.EPIPHYTON.4,,,,,pelagic,epiphyton,0.01,NEON.DOC.003045vB,,,,,,jcampbell@field-ops.org,shall@battelleecology.org,,20211221T231423Z,RELEASE-2022
612aafdf-0cb9-49ac-9bc0-f0acba9665d7,D03,SUGG,SUGG.AOS.riparian.point.06,lake,29.685231,-82.020373,5,27.9,5,WGS84,2017-11-13T15:04Z,SUGG.20171113,SUGG.20171113.EPIPHYTON.6,,,,,pelagic,epiphyton,0.01,NEON.DOC.003045vB,,,,,,jcampbell@field-ops.org,shall@battelleecology.org,,20211221T231423Z,RELEASE-2022
14158154-db7c-49bb-86e6-daec24b3c7d3,D03,SUGG,SUGG.AOS.riparian.point.02,lake,29.690679,-82.017404,5,27.9,5,WGS84,2017-11-13T15:04Z,SUGG.20171113,SUGG.20171113.EPIPHYTON.2,,,,,pelagic,epiphyton,0.01,NEON.DOC.003045vB,,,,,,jcampbell@field-ops.org,shall@battelleecology.org,,20211221T231423Z,RELEASE-2022
e34353be-01f6-43b6-9517-10254209010f,D03,SUGG,SUGG.AOS.buoy.c0,lake,29.688149,-82.017318,10,30,10,WGS84,2017-11-13T15:04Z,SUGG.20171113,SUGG.20171113.PHYTOPLANKTON.1,,,,,pelagic,phytoplankton,,NEON.DOC.003045vB,0.5,1,,,,jcampbell@field-ops.org,shall@battelleecology.org,,20211221T231423Z,RELEASE-2022
019bd770-f284-40e0-a44a-aa981e78a722,D03,SUGG,SUGG.AOS.littoral1,lake,29.685093,-82.018412,1.1,30.2,1,WGS84,2017-11-13T15:04Z,SUGG.20171113,SUGG.20171113.PHYTOPLANKTON.2,,,,,pelagic,phytoplankton,,NEON.DOC.003045vB,0.5,1.5,,,,jcampbell@field-ops.org,shall@battelleecology.org,,20211221T231423Z,RELEASE-2022
a742ac0c-768a-4d26-abe0-3eaeab1772f6,D03,SUGG,SUGG.AOS.riparian.point.06,lake,29.685231,-82.020373,5,27.9,5,WGS84,2018-02-19T16:14Z,SUGG.20180219,SUGG.20180219.EPIPHYTON.6,,,,,pelagic,epiphyton,0.01,NEON.DOC.003045vB,,,,,,kross@BattelleEcology.org,jcampbell@field-ops.org,,20211221T214547Z,RELEASE-2022
811762c5-e780-48a4-a610-cc4e01174787,D03,SUGG,SUGG.AOS.littoral2,lake,29.687601,-82.020598,1.1,30.3,1,WGS84,2018-02-19T16:14Z,SUGG.20180219,SUGG.20180219.PHYTOPLANKTON.3,,,,,pelagic,phytoplankton,,NEON.DOC.003045vB,0.5,1.3,,,,kross@BattelleEcology.org,jcampbell@field-ops.org,,20211221T214547Z,RELEASE-2022
09a321bb-e0ec-4862-b51d-b4d54a992000,D03,SUGG,SUGG.AOS.littoral1,lake,29.685093,-82.018412,1.1,30.2,1,WGS84,2018-02-19T16:14Z,SUGG.20180219,SUGG.20180219.PHYTOPLANKTON.2,,,,,pelagic,phytoplankton,,NEON.DOC.003045vB,0.5,1.5,,,,kross@BattelleEcology.org,jcampbell@field-ops.org,,20211221T214547Z,RELEASE-2022
b55ce60f-962e-42cc-b170-74aa7ec54bce,D03,SUGG,SUGG.AOS.riparian.point.10,lake,29.688129,-82.014426,5,27.9,5,WGS84,2018-02-19T16:14Z,SUGG.20180219,SUGG.20180219.EPIPHYTON.10,,,,,pelagic,epiphyton,0.01,NEON.DOC.003045vB,,,,,,kross@BattelleEcology.org,jcampbell@field-ops.org,,20211221T214547Z,RELEASE-2022
c41db1bf-a590-4634-bafa-5d9dd611c3df,D03,SUGG,SUGG.AOS.riparian.point.04,lake,29.688825,-82.020784,5,27.9,5,WGS84,2018-02-19T16:14Z,SUGG.20180219,SUGG.20180219.EPIPHYTON.4,,,,,pelagic,epiphyton,0.01,NEON.DOC.003045vB,,,,,,kross@BattelleEcology.org,jcampbell@field-ops.org,,20211221T214547Z,RELEASE-2022
6e0a10ce-df69-41a5-a069-c2be9a95a3be,D03,SUGG,SUGG.AOS.riparian.point.08,lake,29.685435,-82.016359,5,27.9,5,WGS84,2018-02-19T16:14Z,SUGG.20180219,SUGG.20180219.EPIPHYTON.8,,,,,pelagic,epiphyton,0.01,NEON.DOC.003045vB,,,,,,kross@BattelleEcology.org,jcampbell@field-ops.org,,20211221T214547Z,RELEASE-2022
28b6329d-666d-446a-a48d-d6c2214f4b39,D03,SUGG,SUGG.AOS.riparian.point.02,lake,29.690679,-82.017404,5,27.9,5,WGS84,2018-02-19T16:14Z,SUGG.20180219,SUGG.20180219.EPIPHYTON.2,,,,,pelagic,epiphyton,0.01,NEON.DOC.003045vB,,,,,,kross@BattelleEcology.org,jcampbell@field-ops.org,,20211221T214547Z,RELEASE-2022
c77caab7-b89d-4c13-acd9-fd88a1e2b8f6,D03,SUGG,SUGG.AOS.buoy.c0,lake,29.688149,-82.017318,10,30,10,WGS84,2018-02-19T16:14Z,SUGG.20180219,SUGG.20180219.PHYTOPLANKTON.1,,,,,pelagic,phytoplankton,,NEON.DOC.003045vB,0.5,1.9,,,,kross@BattelleEcology.org,jcampbell@field-ops.org,,20211221T214547Z,RELEASE-2022
d41583de-9339-40ec-9f80-03cf4181e3b2,D03,SUGG,SUGG.AOS.riparian.point.02,lake,29.690679,-82.017404,5,27.9,5,WGS84,2018-07-11T14:30Z,SUGG.20180711,SUGG.20180711.EPIPHYTON.2,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vC,,,,,,kludwig@battelleecology.org,kludwig@battelleecology.org,,20211221T224058Z,RELEASE-2022
40b74121-ab0e-4c56-bdab-92a062143d56,D03,SUGG,SUGG.AOS.littoral2,lake,29.687601,-82.020598,1.1,30.3,1,WGS84,2018-07-11T14:30Z,SUGG.20180711,SUGG.20180711.PHYTOPLANKTON.3,,,,,pelagic,phytoplankton,,NEON.DOC.003045vC,0.5,0.5,,,,kludwig@battelleecology.org,kludwig@battelleecology.org,,20211221T224058Z,RELEASE-2022
34adc5c7-0ada-4043-8620-9905f2684946,D03,SUGG,SUGG.AOS.riparian.point.10,lake,29.688129,-82.014426,5,27.9,5,WGS84,2018-07-11T14:30Z,SUGG.20180711,SUGG.20180711.EPIPHYTON.10,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vC,,,,,,kludwig@battelleecology.org,kludwig@battelleecology.org,,20211221T224058Z,RELEASE-2022
3a11bf19-15e4-49d9-b1a3-a6a95ff0bd7e,D03,SUGG,SUGG.AOS.littoral1,lake,29.685093,-82.018412,1.1,30.2,1,WGS84,2018-07-11T14:30Z,SUGG.20180711,SUGG.20180711.PHYTOPLANKTON.2,,,,,pelagic,phytoplankton,,NEON.DOC.003045vC,0.5,0.5,,,,kludwig@battelleecology.org,kludwig@battelleecology.org,,20211221T224058Z,RELEASE-2022
2980b9da-a3fd-4dfe-9d0e-c8970be7da80,D03,SUGG,SUGG.AOS.buoy.c0,lake,29.688149,-82.017318,10,30,10,WGS84,2018-07-11T14:30Z,SUGG.20180711,SUGG.20180711.PHYTOPLANKTON.1,,,,,pelagic,phytoplankton,,NEON.DOC.003045vC,0.5,0.5,,,,kludwig@battelleecology.org,kludwig@battelleecology.org,,20211221T224058Z,RELEASE-2022
18bf5435-9e68-4479-ab82-17a365897137,D03,SUGG,SUGG.AOS.riparian.point.06,lake,29.685231,-82.020373,5,27.9,5,WGS84,2018-07-11T14:30Z,SUGG.20180711,SUGG.20180711.EPIPHYTON.6,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vC,,,,,,kludwig@battelleecology.org,kludwig@battelleecology.org,,20211221T224058Z,RELEASE-2022
fa95e7e3-b68b-4e88-a420-8152b91fa77c,D03,SUGG,SUGG.AOS.riparian.point.04,lake,29.688825,-82.020784,5,27.9,5,WGS84,2018-07-11T14:30Z,SUGG.20180711,SUGG.20180711.EPIPHYTON.4,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vC,,,,,,kludwig@battelleecology.org,kludwig@battelleecology.org,,20211221T224058Z,RELEASE-2022
b387ebdb-a00c-4720-933a-6cca58a2b4c3,D03,SUGG,SUGG.AOS.riparian.point.08,lake,29.685435,-82.016359,5,27.9,5,WGS84,2018-07-11T14:30Z,SUGG.20180711,SUGG.20180711.EPIPHYTON.8,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vC,,,,,,kludwig@battelleecology.org,kludwig@battelleecology.org,,20211221T224058Z,RELEASE-2022
a673a055-0cbe-4997-8d3b-053e753555c7,D03,SUGG,SUGG.AOS.riparian.point.01,lake,29.689972,-82.015337,5,27.9,5,WGS84,2018-11-06T16:00Z,SUGG.20181106,SUGG.20181106.EPIPHYTON.1,,,,,pelagic,epiphyton,0.01,NEON.DOC.003045vB,,,,,,kkelley@battelleecology.org,kludwig@battelleecology.org,,20211222T035420Z,RELEASE-2022
ccc785c2-1d46-475c-91ad-ca4ecd96a492,D03,SUGG,SUGG.AOS.riparian.point.03,lake,29.69038,-82.019605,5,27.9,5,WGS84,2018-11-06T16:00Z,SUGG.20181106,SUGG.20181106.EPIPHYTON.3,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vB,,,,,,kkelley@battelleecology.org,kludwig@battelleecology.org,,20211222T035420Z,RELEASE-2022
84c406d0-d085-4806-ab92-a7fbe77de4f3,D03,SUGG,SUGG.AOS.littoral2,lake,29.687601,-82.020598,1.1,30.3,1,WGS84,2018-11-06T16:00Z,SUGG.20181106,SUGG.20181106.PHYTOPLANKTON.3,,,,,pelagic,phytoplankton,,NEON.DOC.003045vB,0.5,0.5,,,,kkelley@battelleecology.org,kludwig@battelleecology.org,,20211222T035420Z,RELEASE-2022
0ea6a523-93be-4bba-a44a-3af2e4727487,D03,SUGG,SUGG.AOS.buoy.c0,lake,29.688149,-82.017318,10,30,10,WGS84,2018-11-06T16:00Z,SUGG.20181106,SUGG.20181106.PHYTOPLANKTON.1,,,,,pelagic,phytoplankton,,NEON.DOC.003045vB,0.5,0.5,,,,kkelley@battelleecology.org,kludwig@battelleecology.org,,20211222T035420Z,RELEASE-2022
e7d30ff5-a649-4641-9983-7abb5bcab183,D03,SUGG,SUGG.AOS.riparian.point.09,lake,29.686477,-82.014568,5,27.9,5,WGS84,2018-11-06T16:00Z,SUGG.20181106,SUGG.20181106.EPIPHYTON.9,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vB,,,,,,kkelley@battelleecology.org,kludwig@battelleecology.org,,20211222T035420Z,RELEASE-2022
90645cd0-6307-4d01-9c0f-72a6e1696bdc,D03,SUGG,SUGG.AOS.littoral1,lake,29.685093,-82.018412,1.1,30.2,1,WGS84,2018-11-06T16:00Z,SUGG.20181106,SUGG.20181106.PHYTOPLANKTON.2,,,,,pelagic,phytoplankton,,NEON.DOC.003045vB,0.5,0.5,,,,kkelley@battelleecology.org,kludwig@battelleecology.org,,20211222T035420Z,RELEASE-2022
8f56e927-28e2-43bb-acd6-58dfa15abeb6,D03,SUGG,SUGG.AOS.riparian.point.07,lake,29.684758,-82.018516,5,27.9,5,WGS84,2018-11-06T16:00Z,SUGG.20181106,SUGG.20181106.EPIPHYTON.7,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vB,,,,,,kkelley@battelleecology.org,kludwig@battelleecology.org,,20211222T035420Z,RELEASE-2022
566df5a2-b682-486b-9248-d321c08aca32,D03,SUGG,SUGG.AOS.riparian.point.05,lake,29.687067,-82.020473,5,27.9,5,WGS84,2018-11-06T16:00Z,SUGG.20181106,SUGG.20181106.EPIPHYTON.5,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vB,,,,,,kkelley@battelleecology.org,kludwig@battelleecology.org,,20211222T035420Z,RELEASE-2022
d9b240a4-dc8a-4e1a-b039-7abfbf8a0519,D03,SUGG,SUGG.AOS.riparian.point.01,lake,29.689972,-82.015337,5,27.9,5,WGS84,2019-02-18T14:59Z,SUGG.20190218,SUGG.20190218.EPIPHYTON.1,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vC,,,,,,kross@BattelleEcology.org,fsanchez@battelleecology.org,,20211222T031221Z,RELEASE-2022
e4726162-1aa8-4ea7-8ebe-2766596e080e,D03,SUGG,SUGG.AOS.riparian.point.09,lake,29.686477,-82.014568,5,27.9,5,WGS84,2019-02-18T14:59Z,SUGG.20190218,SUGG.20190218.EPIPHYTON.9,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vC,,,,,,kross@BattelleEcology.org,fsanchez@battelleecology.org,,20211222T031221Z,RELEASE-2022
399e7c04-96a1-4167-8c5b-979fe574c9f9,D03,SUGG,SUGG.AOS.littoral2,lake,29.687601,-82.020598,1.1,30.3,1,WGS84,2019-02-18T14:59Z,SUGG.20190218,SUGG.20190218.PHYTOPLANKTON.3,,,,,littoral,phytoplankton,,NEON.DOC.003045vC,0.5,0.5,0.5,,,kross@BattelleEcology.org,fsanchez@battelleecology.org,,20211222T031221Z,RELEASE-2022
f2a86404-fe91-4666-ab4b-ee442771263c,D03,SUGG,SUGG.AOS.littoral1,lake,29.685093,-82.018412,1.1,30.2,1,WGS84,2019-02-18T14:59Z,SUGG.20190218,SUGG.20190218.PHYTOPLANKTON.2,,,,,littoral,phytoplankton,,NEON.DOC.003045vC,0.5,0.5,0.5,,,kross@BattelleEcology.org,fsanchez@battelleecology.org,,20211222T031221Z,RELEASE-2022
88b8a987-60d5-4edf-84f2-a96fe41816c9,D03,SUGG,SUGG.AOS.riparian.point.07,lake,29.684758,-82.018516,5,27.9,5,WGS84,2019-02-18T14:59Z,SUGG.20190218,SUGG.20190218.EPIPHYTON.7,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vC,,,,,,kross@BattelleEcology.org,fsanchez@battelleecology.org,,20211222T031221Z,RELEASE-2022
15de3383-6d0f-4c28-abcd-dfb4bbff39a0,D03,SUGG,SUGG.AOS.riparian.point.03,lake,29.69038,-82.019605,5,27.9,5,WGS84,2019-02-18T14:59Z,SUGG.20190218,SUGG.20190218.EPIPHYTON.3,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vC,,,,,,kross@BattelleEcology.org,fsanchez@battelleecology.org,,20211222T031221Z,RELEASE-2022
69243048-4809-4f49-b3e4-fb371cbac2f0,D03,SUGG,SUGG.AOS.riparian.point.05,lake,29.687067,-82.020473,5,27.9,5,WGS84,2019-02-18T14:59Z,SUGG.20190218,SUGG.20190218.EPIPHYTON.5,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vC,,,,,,kross@BattelleEcology.org,fsanchez@battelleecology.org,,20211222T031221Z,RELEASE-2022
2225e304-1ac3-4589-92b8-7ea092201ace,D03,SUGG,SUGG.AOS.buoy.c0,lake,29.688149,-82.017318,10,30,10,WGS84,2019-02-18T14:59Z,SUGG.20190218,SUGG.20190218.PHYTOPLANKTON.1,,,,,littoral,phytoplankton,,NEON.DOC.003045vC,0.5,0.5,0.5,,,kross@BattelleEcology.org,fsanchez@battelleecology.org,,20211222T031221Z,RELEASE-2022
eb799ff0-4eb5-49ea-b08c-a9d890367a70,D03,SUGG,SUGG.AOS.riparian.point.05,lake,29.687067,-82.020473,5,27.9,5,WGS84,2019-07-15T15:03Z,SUGG.20190715,SUGG.20190715.EPIPHYTON.5,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vC,,,,,,0000-0002-7940-8177,0000-0001-6607-7236,,20211222T005926Z,RELEASE-2022
6a4e493e-2b1a-421e-87cb-0bddf3089019,D03,SUGG,SUGG.AOS.buoy.c0,lake,29.688149,-82.017318,10,30,10,WGS84,2019-07-15T15:03Z,SUGG.20190715,SUGG.20190715.PHYTOPLANKTON.1,,,,,pelagic,phytoplankton,,NEON.DOC.003045vC,0.5,0.5,0.5,,,0000-0002-7940-8177,0000-0001-6607-7236,,20211222T005926Z,RELEASE-2022
684a955f-c1b9-423f-8ac1-6a3023e57583,D03,SUGG,SUGG.AOS.littoral1,lake,29.685093,-82.018412,1.1,30.2,1,WGS84,2019-07-15T15:03Z,SUGG.20190715,SUGG.20190715.PHYTOPLANKTON.2,,,,,pelagic,phytoplankton,,NEON.DOC.003045vC,0.5,0.5,0.5,,,0000-0002-7940-8177,0000-0001-6607-7236,,20211222T005926Z,RELEASE-2022
dac0c2a3-cf31-432d-95d0-9e93ad689603,D03,SUGG,SUGG.AOS.riparian.point.01,lake,29.689972,-82.015337,5,27.9,5,WGS84,2019-07-15T15:03Z,SUGG.20190715,SUGG.20190715.EPIPHYTON.1,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vC,,,,,,0000-0002-7940-8177,0000-0001-6607-7236,,20211222T005926Z,RELEASE-2022
4c5133df-bc8a-4080-b87b-ed1a763db6df,D03,SUGG,SUGG.AOS.riparian.point.07,lake,29.684758,-82.018516,5,27.9,5,WGS84,2019-07-15T15:03Z,SUGG.20190715,SUGG.20190715.EPIPHYTON.7,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vC,,,,,,0000-0002-7940-8177,0000-0001-6607-7236,,20211222T005926Z,RELEASE-2022
288f7973-7993-4db3-b396-0f17a38085ba,D03,SUGG,SUGG.AOS.littoral2,lake,29.687601,-82.020598,1.1,30.3,1,WGS84,2019-07-15T15:03Z,SUGG.20190715,SUGG.20190715.PHYTOPLANKTON.3,,,,,pelagic,phytoplankton,,NEON.DOC.003045vC,0.5,0.5,0.5,,,0000-0002-7940-8177,0000-0001-6607-7236,,20211222T005926Z,RELEASE-2022
ed39d556-0d0e-4e47-92ba-89f6a05cdbe7,D03,SUGG,SUGG.AOS.riparian.point.09,lake,29.686477,-82.014568,5,27.9,5,WGS84,2019-07-15T15:03Z,SUGG.20190715,SUGG.20190715.EPIPHYTON.9,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vC,,,,,,0000-0002-7940-8177,0000-0001-6607-7236,,20211222T005926Z,RELEASE-2022
ea8dd514-24b2-446a-bf8f-30ecdb8e64c3,D03,SUGG,SUGG.AOS.riparian.point.03,lake,29.69038,-82.019605,5,27.9,5,WGS84,2019-07-15T15:03Z,SUGG.20190715,SUGG.20190715.EPIPHYTON.3,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vC,,,,,,0000-0002-7940-8177,0000-0001-6607-7236,,20211222T005926Z,RELEASE-2022
54bdaa1c-570b-4b9f-9f90-e633b72e30cf,D03,SUGG,SUGG.AOS.riparian.point.08,lake,29.685435,-82.016359,5,27.9,5,WGS84,2019-11-05T13:30Z,SUGG.20191105,SUGG.20191105.EPIPHYTON.8,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vC,,,,,,0000-0001-6607-7236,0000-0002-7940-8177,,20211222T042143Z,RELEASE-2022
31b78d50-e20b-42c7-8cbc-20bbcc31ebde,D03,SUGG,SUGG.AOS.buoy.c0,lake,29.688149,-82.017318,10,30,10,WGS84,2019-11-05T13:30Z,SUGG.20191105,SUGG.20191105.PHYTOPLANKTON.1,,,,,pelagic,phytoplankton,,NEON.DOC.003045vC,0.5,0.5,,,,0000-0001-6607-7236,0000-0002-7940-8177,,20211222T042143Z,RELEASE-2022
bd419c86-1f5d-4977-8ca3-7737af7f37e2,D03,SUGG,SUGG.AOS.riparian.point.10,lake,29.688129,-82.014426,5,27.9,5,WGS84,2019-11-05T13:30Z,SUGG.20191105,SUGG.20191105.EPIPHYTON.10,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vC,,,,,,0000-0001-6607-7236,0000-0002-7940-8177,,20211222T042143Z,RELEASE-2022
3eed8fa1-63e5-46ec-9dd1-ac986ecee0ff,D03,SUGG,SUGG.AOS.riparian.point.04,lake,29.688825,-82.020784,5,27.9,5,WGS84,2019-11-05T13:30Z,SUGG.20191105,SUGG.20191105.EPIPHYTON.4,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vC,,,,,,0000-0001-6607-7236,0000-0002-7940-8177,,20211222T042143Z,RELEASE-2022
c77398bf-a094-43ae-baac-d0a190407838,D03,SUGG,SUGG.AOS.riparian.point.02,lake,29.690679,-82.017404,5,27.9,5,WGS84,2019-11-05T13:30Z,SUGG.20191105,SUGG.20191105.EPIPHYTON.2,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vC,,,,,,0000-0001-6607-7236,0000-0002-7940-8177,,20211222T042143Z,RELEASE-2022
b08612ab-43e7-4818-8e5e-70711fbf12ee,D03,SUGG,SUGG.AOS.littoral1,lake,29.685093,-82.018412,1.1,30.2,1,WGS84,2019-11-05T13:30Z,SUGG.20191105,SUGG.20191105.PHYTOPLANKTON.3,,,,,pelagic,phytoplankton,,NEON.DOC.003045vC,0.5,0.5,,,,0000-0001-6607-7236,0000-0002-7940-8177,,20211222T042143Z,RELEASE-2022
df28bb8b-3167-4f38-af77-fb48928bb2d4,D03,SUGG,SUGG.AOS.riparian.point.06,lake,29.685231,-82.020373,5,27.9,5,WGS84,2019-11-05T13:30Z,SUGG.20191105,SUGG.20191105.EPIPHYTON.6,,,,,littoral,epiphyton,0.01,NEON.DOC.003045vC,,,,,,0000-0001-6607-7236,0000-0002-7940-8177,,20211222T042143Z,RELEASE-2022
52f83dbc-eaf0-4d86-bdf6-b7f519313741,D03,SUGG,SUGG.AOS.littoral2,lake,29.687601,-82.020598,1.1,30.3,1,WGS84,2019-11-05T13:30Z,SUGG.20191105,SUGG.20191105.PHYTOPLANKTON.2,,,,,pelagic,phytoplankton,,NEON.DOC.003045vC,0.5,0.5,,,,0000-0001-6607-7236,0000-0002-7940-8177,,20211222T042143Z,RELEASE-2022
fd816c1c-768c-4156-8122-e8acc6b11c54,D03,SUGG,SUGG.AOS.buoy.c1,lake,29.688149,-82.017318,10,30,10,WGS84,2020-02-19T13:33Z,SUGG.20200219,SUGG.20200219.PHYTOPLANKTON.1,,,OK - no known exceptions,N,pelagic,phytoplankton,,NEON.DOC.003045vE,0.5,0.5,,,,0000-0001-6607-7236,0000-0002-7940-8177,,20211221T202121Z,PROVISIONAL
ffefa941-6a36-4643-8b67-b2ce84a3e3bc,D03,SUGG,SUGG.AOS.littoral1,lake,29.685093,-82.018412,1.1,30.2,1,WGS84,2020-02-19T13:33Z,SUGG.20200219,SUGG.20200219.PHYTOPLANKTON.2,,,OK - no known exceptions,N,pelagic,phytoplankton,,NEON.DOC.003045vE,0.5,0.5,,,,0000-0001-6607-7236,0000-0002-7940-8177,,20211221T202121Z,PROVISIONAL
7fc0528a-62ed-459d-a125-e713095d0661,D03,SUGG,SUGG.AOS.littoral2,lake,29.687601,-82.020598,1.1,30.3,1,WGS84,2020-02-19T13:33Z,SUGG.20200219,SUGG.20200219.PHYTOPLANKTON.3,,,OK - no known exceptions,N,pelagic,phytoplankton,,NEON.DOC.003045vE,0.5,0.5,,,,0000-0001-6607-7236,0000-0002-7940-8177,,20211221T202121Z,PROVISIONAL
1123ca41-be5a-4330-ad70-ab888ce31f4c,D03,SUGG,SUGG.AOS.riparian.point.01,lake,29.689972,-82.015337,5,27.9,5,WGS84,2020-02-19T13:33Z,SUGG.20200219,SUGG.20200219.EPIPHYTON.1,,,OK - no known exceptions,"",littoral,epiphyton,0.01,NEON.DOC.003045vE,,,,,,0000-0001-6607-7236,0000-0002-7940-8177,,20211221T202121Z,PROVISIONAL
130b38ea-d812-49d6-9c7e-69417ac94216,D03,SUGG,SUGG.AOS.riparian.point.07,lake,29.684758,-82.018516,5,27.9,5,WGS84,2020-02-19T13:33Z,SUGG.20200219,SUGG.20200219.EPIPHYTON.7,,,OK - no known exceptions,"",littoral,epiphyton,0.01,NEON.DOC.003045vE,,,,,,0000-0001-6607-7236,0000-0002-7940-8177,,20211221T202121Z,PROVISIONAL
6525aec3-414c-4089-b1ac-8a87847970b0,D03,SUGG,SUGG.AOS.riparian.point.05,lake,29.687067,-82.020473,5,27.9,5,WGS84,2020-02-19T13:33Z,SUGG.20200219,SUGG.20200219.EPIPHYTON.5,,,OK - no known exceptions,"",littoral,epiphyton,0.01,NEON.DOC.003045vE,,,,,,0000-0001-6607-7236,0000-0002-7940-8177,,20211221T202121Z,PROVISIONAL
08f1fe9d-6cba-4b20-b4ca-b888787d829d,D03,SUGG,SUGG.AOS.riparian.point.03,lake,29.69038,-82.019605,5,27.9,5,WGS84,2020-02-19T13:33Z,SUGG.20200219,SUGG.20200219.EPIPHYTON.3,,,OK - no known exceptions,"",littoral,epiphyton,0.01,NEON.DOC.003045vE,,,,,,0000-0001-6607-7236,0000-0002-7940-8177,,20211221T202121Z,PROVISIONAL
d5b00c37-989f-4d76-94ea-28c8ec7b2487,D03,SUGG,SUGG.AOS.riparian.point.09,lake,29.686477,-82.014568,5,27.9,5,WGS84,2020-02-19T13:33Z,SUGG.20200219,SUGG.20200219.EPIPHYTON.9,,,OK - no known exceptions,"",littoral,epiphyton,0.01,NEON.DOC.003045vE,,,,,,0000-0001-6607-7236,0000-0002-7940-8177,,20211221T202121Z,PROVISIONAL
9ac5b8be-31b6-458b-aa2d-36968799ec49,D03,SUGG,SUGG.AOS.riparian.point.06,lake,29.685231,-82.020373,5,27.9,5,WGS84,2020-07-15T14:45Z,SUGG.20200715,SUGG.20200715.EPIPHYTON.6,,,OK - no known exceptions,"",pelagic,epiphyton,0.01,NEON.DOC.003045vE,,,,,,0000-0003-1571-3196,0000-0002-7940-8177,,20211222T021322Z,PROVISIONAL
9e576fe9-76ec-4b71-b420-aa8cf9b218db,D03,SUGG,SUGG.AOS.riparian.point.08,lake,29.685435,-82.016359,5,27.9,5,WGS84,2020-07-15T14:45Z,SUGG.20200715,SUGG.20200715.EPIPHYTON.8,,,OK - no known exceptions,"",pelagic,epiphyton,0.01,NEON.DOC.003045vE,,,,,,0000-0003-1571-3196,0000-0002-7940-8177,,20211222T021322Z,PROVISIONAL
190a0a06-5054-4ee9-acc6-7b0909447edd,D03,SUGG,SUGG.AOS.riparian.point.10,lake,29.688129,-82.014426,5,27.9,5,WGS84,2020-07-15T14:45Z,SUGG.20200715,SUGG.20200715.EPIPHYTON.10,,,OK - no known exceptions,"",pelagic,epiphyton,0.01,NEON.DOC.003045vE,,,,,,0000-0003-1571-3196,0000-0002-7940-8177,,20211222T021322Z,PROVISIONAL
cd9fcdf4-868a-4444-bc8d-3ddcc24fc544,D03,SUGG,SUGG.AOS.buoy.c1,lake,29.688149,-82.017318,10,30,10,WGS84,2020-07-15T14:45Z,SUGG.20200715,SUGG.20200715.PHYTOPLANKTON.1,,,OK - no known exceptions,N,pelagic,phytoplankton,,NEON.DOC.003045vE,0.5,0.5,0.5,,,0000-0003-1571-3196,0000-0002-7940-8177,,20211222T021322Z,PROVISIONAL
3434a767-24e5-4d18-a426-9f77aeadb184,D03,SUGG,SUGG.AOS.riparian.point.04,lake,29.688825,-82.020784,5,27.9,5,WGS84,2020-07-15T14:45Z,SUGG.20200715,SUGG.20200715.EPIPHYTON.4,,,OK - no known exceptions,"",pelagic,epiphyton,0.01,NEON.DOC.003045vE,,,,,,0000-0003-1571-3196,0000-0002-7940-8177,,20211222T021322Z,PROVISIONAL
9b308d43-3a34-4167-b194-129a30699836,D03,SUGG,SUGG.AOS.littoral1,lake,29.685093,-82.018412,1.1,30.2,1,WGS84,2020-07-15T14:45Z,SUGG.20200715,SUGG.20200715.PHYTOPLANKTON.2,,,OK - no known exceptions,N,pelagic,phytoplankton,,NEON.DOC.003045vE,0.5,0.5,0.5,,,0000-0003-1571-3196,0000-0002-7940-8177,,20211222T021322Z,PROVISIONAL
